17.1856	292.884063720703
17.1858	282.190856933594
17.186	285.076995849609
17.1862	271.749328613281
17.1864	308.428527832031
17.1866	274.797058105469
17.1868	294.064422607422
17.187	278.784515380859
17.1872	262.936828613281
17.1874	308.425231933594
17.1876	282.070373535156
17.1878	284.6826171875
17.188	332.315643310547
17.1882	314.658508300781
17.1884	320.910095214844
17.1886	292.344421386719
17.1888	320.528930664063
17.189	311.958526611328
17.1892	343.080322265625
17.1894	338.052459716797
17.1896	355.560516357422
17.1898	327.277313232422
17.19	373.133056640625
17.1902	355.723388671875
17.1904	351.759429931641
17.1906	352.861053466797
17.1908	311.120941162109
17.191	355.811492919922
17.1912	349.737274169922
17.1914	390.81494140625
17.1916	364.918518066406
17.1918	420.509490966797
17.192	374.386566162109
17.1922	372.294403076172
17.1924	416.943969726563
17.1926	379.216369628906
17.1928	407.068634033203
17.193	391.425628662109
17.1932	397.579986572266
17.1934	423.503540039063
17.1936	401.636657714844
17.1938	428.647644042969
17.194	446.095245361328
17.1942	397.053039550781
17.1944	433.960784912109
17.1946	409.392608642578
17.1948	425.692626953125
17.195	479.544586181641
17.1952	494.302581787109
17.1954	463.684356689453
17.1956	455.109924316406
17.1958	474.289764404297
17.196	476.072998046875
17.1962	484.889038085938
17.1964	513.117309570313
17.1966	486.659240722656
17.1968	497.899627685547
17.197	468.025207519531
17.1972	522.022766113281
17.1974	510.371398925781
17.1976	490.360046386719
17.1978	554.162475585938
17.198	549.989440917969
17.1982	566.164855957031
17.1984	563.011108398438
17.1986	592.580993652344
17.1988	588.493774414063
17.199	532.170776367188
17.1992	541.357849121094
17.1994	617.559692382813
17.1996	567.677185058594
17.1998	586.856384277344
17.2	614.484313964844
17.2002	622.649353027344
17.2004	613.083129882813
17.2006	593.120239257813
17.2008	556.084045410156
17.201	598.564208984375
17.2012	622.874389648438
17.2014	674.1884765625
17.2016	608.92919921875
17.2018	652.017944335938
17.202	672.065734863281
17.2022	659.59765625
17.2024	628.992492675781
17.2026	731.094665527344
17.2028	683.484497070313
17.203	673.241333007813
17.2032	732.919982910156
17.2034	779.106689453125
17.2036	709.936706542969
17.2038	769.713317871094
17.204	706.97265625
17.2042	743.4794921875
17.2044	756.387023925781
17.2046	742.853576660156
17.2048	796.903686523438
17.205	784.90283203125
17.2052	803.771606445313
17.2054	810.647216796875
17.2056	811.434387207031
17.2058	832.40576171875
17.206	778.641845703125
17.2062	859.615600585938
17.2064	889.890014648438
17.2066	916.395935058594
17.2068	882.753234863281
17.207	857.668762207031
17.2072	916.542785644531
17.2074	907.283935546875
17.2076	1001.83459472656
17.2078	967.67236328125
17.208	958.769409179688
17.2082	1066.66491699219
17.2084	1011.53527832031
17.2086	1000.02423095703
17.2088	1068.02233886719
17.209	1003.74230957031
17.2092	1018.61828613281
17.2094	1095.66906738281
17.2096	1119.04992675781
17.2098	1141.80822753906
17.21	1066.43420410156
17.2102	1111.84423828125
17.2104	1190.5302734375
17.2106	1242.82092285156
17.2108	1176.18347167969
17.211	1228.06225585938
17.2112	1269.08935546875
